OBJECTID,image_risk_score
3816,0.1782547425474255
3817,0.2715284552845529
3818,0.424069376693767
3819,0.28419403794037945
3821,0.2510265582655826
3822,0.22733766937669375
3824,0.4561831978319783
3827,0.2727880758807588
3829,0.299749593495935
3831,0.3821257452574527
3832,0.34235230352303525
3834,0.41368563685636867
3835,0.41180271002710034
3836,0.21632737127371277
3838,0.39270785907859085
3840,0.5905994579945799
3841,0.2297940379403794
3842,0.1706666666666667
3844,0.24325745257452575
3847,0.456809756097561
3851,0.09333333333333332
3854,0.15573333333333333
3860,0.34955989159891604
3863,0.3049658536585367
3864,0.11111111111111112
3865,0.20865474254742547
3869,0.20778211382113823
3879,0.26338211382113824
3884,0.37330948509485096
3887,0.26687696476964773
3888,0.18318807588075883
3891,0.35601300813008135
3892,0.3672531165311654
3893,0.2963718157181572
3894,0.47961300813008134
3895,0.23858211382113825
3897,0.41225582655826565
3898,0.49536368563685645
3900,0.41180271002710034
3905,0.5312455284552847
3909,0.33799674796747975
3910,0.3114471544715448
3914,0.3013821138211383
3915,0.322679674796748
3917,0.2847555555555556
3919,0.42902655826558267
3920,0.3032487804878049
3921,0.5224704607046071
3922,0.3404205962059621
3924,0.5312130081300814
3925,0.5792791327913279
3928,0.5087327913279134
3929,0.49048997289972907
3930,0.2675479674796748
3931,0.4025018970189703
3932,0.3101712737127371
3934,0.3880899728997291
3938,0.3804487804878049
3941,0.3980043360433605
3942,0.38730514905149055
3946,0.4666970189701898
3948,0.34417018970189706
3950,0.65270027100271
3956,0.11899403794037941
3958,0.47788726287262884
3959,0.29589918699186996
3960,0.21334959349593496
3963,0.2661214092140921
3972,0.28253333333333336
3974,0.3225105691056911
3977,0.3567317073170732
3978,0.2832888888888889
3979,0.37939512195121955
3980,0.26819403794037944
3983,0.2451317073170732
3984,0.1883111111111111
3987,0.5111685636856369
3991,0.0044444444444444444
3993,0.28584715447154474
3998,0.2808325203252032
3999,0.023127371273712734
4003,0.4559403794037941
4004,0.2388086720867209
4005,0.3541300813008131
4006,0.5039403794037941
4009,0.3494547425474255
4010,0.5111859078590786
